URL in paper,Date file was last used,Filename,SSRN link
http://www.cdfifund.gov/docs/nmtc/2010/2010%20NMTC%20Application%20,Mon Jun 13 15:49:00 2011,SSRN_ID1863366_code2139.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1863366
http://www.whitehouse.gov/the_press_office/Remarks-By-The-President-On-,Fri Mar  1 07:02:00 2013,SSRN_ID1863988_code107028.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1863988
http://www.gao.gov/new.items/d07830.pdf).,Fri Jun 17 14:02:00 2011,SSRN_ID1864037_code66529.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864037
http://sec.gov/answers/edgarletters.htm).,Fri Jun 17 14:02:00 2011,SSRN_ID1864037_code66529.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864037
http://www.sec.gov/news/press/2007/2007-59.htm).,Fri Jun 17 14:02:00 2011,SSRN_ID1864037_code66529.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864037
http://www.sec.gov/foia/docs/budgetact.htm.,Fri Jun 17 14:02:00 2011,SSRN_ID1864037_code66529.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864037
http://www.capes.gov.br>.,Mon Jun 13 23:16:00 2011,SSRN_ID1864038_code1456877.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864038
http://emec.mec.gov.br/>.,Mon Jun 13 23:16:00 2011,SSRN_ID1864038_code1456877.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864038
http://www.fdic.gov/householdsurvey/.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.federalreserve.gov/newsevents/press/bcreg/20080502a.htm.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.federalreserve.gov/newsevents/press/bcreg/20081218a.htm.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.federalreserve.gov/newsevents/press/bcreg/20091112a.htm.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.federalreserve.gov/pubs/oss/oss2/2007/scf2007home.html;,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.federalreserve.gov/newsevents/press/other/20100419a.htm.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.federalreserve.gov/Pubs/OSS/oss2/2007/scf2007docs.html.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.census.gov/popest/national/asrh/2009-nat-ni.html.,Mon May  7 08:04:00 2012,SSRN_ID1864854_code1671867.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864854
http://www.ustreas.gov/offices/tax-,Fri Jun 17 09:49:00 2011,SSRN_ID1866004_code1309808.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866004
http://www.gao.gov/new.items/d10968.pdf,Fri Jun 17 09:49:00 2011,SSRN_ID1866004_code1309808.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866004
"http://www.irs.gov/businesses/partnerships/article/0,,id=134688,00.html.",Fri Jun 17 09:49:00 2011,SSRN_ID1866004_code1309808.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866004
http://www.ssa.gov/history/taxationofbenefits.html.,Tue Jun 21 13:40:00 2011,SSRN_ID1866427_code1672186.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866427
http://www.roadmap.republicans.budget.house.gov/,Tue Jun 21 13:40:00 2011,SSRN_ID1866427_code1672186.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866427
http://www.sec.gov/investor/pubs/scams.htm,Mon Sep 19 21:39:00 2011,SSRN_ID1866430_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866430
http://www.sec.gov/news/speech/spch342.htm),Mon Sep 19 21:39:00 2011,SSRN_ID1866430_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866430
http://www.treasure.ca.gov/cdiac/issuebriefs/aug04.pdf.,Mon Sep 19 21:39:00 2011,SSRN_ID1866430_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1866430
http://www.sec.gov/news/press/2006-4.htm.,Tue Jun 21 15:02:00 2011,SSRN_ID1867503_code327269.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867503
http://webarchive.nationalarchives.gov.uk/+/http://www.hm-,Mon Jun 20 13:16:00 2011,SSRN_ID1867564_code249626.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867564
http://www.uscourts.gov/,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.gao.gov/new.items/d07203.pdf.,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.gao.gov/new.items/d08697.pdf,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.justice.gov/ust/eo/public_affairs/articles/docs/2008/abi_200808.pdf,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.justice.gov/,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.ilnb.uscourts.gov/forms/Official_Bankruptcy_forms/Form_19_1207.pdf.,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://veterans.senate.gov/,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.va.gov/Vetapp/ChairRpt/B,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.ssab.gov/publications/disability/disabilitywhitepap.pdf.,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.uscourts.gov/,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
http://www.uscourts.gov/uscourts/RulesAndPolicies/,Mon Jun 20 13:47:00 2011,SSRN_ID1867566_code736604.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1867566
https://www.cia.gov/library/publications/the-world-factbook/geos/bc.html;,Tue Jun 21 16:39:00 2011,SSRN_ID1868864_code1040960.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1868864
http://www.sec.gov/news/speech/2006/spch053006cc.htm.,Wed Jun 22 20:04:00 2011,SSRN_ID1869013_code37780.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1869013
http://www.sec.gov/rules/final/2009/33-9002.pdf.,Wed Jun 22 20:04:00 2011,SSRN_ID1869013_code37780.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1869013
http://www.gao.gov/new.items/d03864.pdf,Wed Jun 22 20:24:00 2011,SSRN_ID1869081_code1319326.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1869081
"http://www.irs.gov/newsroom/article/0,,id=137247,00.html.",Thu Jun 30 20:20:00 2011,SSRN_ID1870466_code1332876.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1870466
http://www.sec.gov/comments/s7-27-08/s72708-25.pdf.,Fri Jun 24 17:41:00 2011,SSRN_ID1871166_code202590.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871166
http://www.ustreas.gov/offices/domestic-finance/acap/docs/final-report.pdf,Fri Jun 24 17:41:00 2011,SSRN_ID1871166_code202590.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871166
http://www.sec.gov/about/offices/oca/acifr/acifr-finalreport.pdf,Fri Jun 24 17:41:00 2011,SSRN_ID1871166_code202590.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871166
http://www.sec.gov/rules/proposed/2008/33-8982.pdf.,Fri Jun 24 17:41:00 2011,SSRN_ID1871166_code202590.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871166
http://www.sec.gov/spotlight/globalaccountingstandards/workplanprogress102910.pdf.,Fri Jun 24 17:41:00 2011,SSRN_ID1871166_code202590.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871166
http://www.sec.gov/news/press/2010/2010-96.htm.,Fri Jun 24 17:41:00 2011,SSRN_ID1871166_code202590.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871166
http://www.ers.usda.gov/Publications/ERR52/ERR52.pdf,Thu Nov 10 02:23:00 2011,SSRN_ID1871206_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871206
http://yosemite.epa.gov/opa/admpress.nsf/-,Thu Nov 10 02:23:00 2011,SSRN_ID1871206_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871206
http://water.epa.gov/scitech/wastetech/guide/cafo/upload/2001_02_13_guide_cafo_CAFO_Benefits,Thu Nov 10 02:23:00 2011,SSRN_ID1871206_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871206
http://www.fda.gov/downloads/ForIndustry/UserFees/,Thu Nov 10 02:23:00 2011,SSRN_ID1871206_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871206
http://www.ers.usda.gov/publications/agoutlook/sep1999/ao264i.pdf,Thu Nov 10 02:23:00 2011,SSRN_ID1871206_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871206
http://www.whitehouse.gov/the-press-,Thu Nov 10 02:23:00 2011,SSRN_ID1871206_code468680.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871206
http://www.bls.gov/news.release/pdf/empsit.pdf.,Fri Jun 24 09:36:00 2011,SSRN_ID1871229_code303045.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871229
http://www.fdic.gov/regulations/examinations/supervisory/insights/sisum09/si_s,Sat Jun 25 10:22:00 2011,SSRN_ID1872079_code729532.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1872079
http://www.immigration.gov.tw/ct.asp?xItem=1098814&ctNode=29699&mp=1.,Sat Jun 25 11:09:00 2011,SSRN_ID1872231_code1553817.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1872231
http://www.immigration.gov.tw/ct.asp?xItem=1098814&ctNode=29699&mp=1.,Sat Jun 25 11:09:00 2011,SSRN_ID1872231_code1553817.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1872231
http://www.immigration.gov.tw/ct.asp?xItem=1098814&ctNode=29699&mp=1.,Sat Jun 25 11:09:00 2011,SSRN_ID1872231_code1553817.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1872231
"http://www.irs.gov/taxstats/article/0,,id=171053,00.html.",Mon Jun 27 15:38:00 2011,SSRN_ID1873352_code865180.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1873352
"http://www.irs.gov/taxstats/bustaxstats/article/0,,id=130919,00.",Mon Jun 27 15:38:00 2011,SSRN_ID1873352_code865180.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1873352
"http://www.irs.gov/taxstats/indtaxstats/article/0,,id=96981,00.html.",Mon Jun 27 15:38:00 2011,SSRN_ID1873352_code865180.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1873352
http://www.ibge.gov.br/home/presidencia/noticias/noticia_,Wed Jun 29 14:18:00 2011,SSRN_ID1874035_code865831.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874035
http://www.ibge.gov.br/,Wed Jun 29 14:18:00 2011,SSRN_ID1874035_code865831.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874035
https://www.nrel.gov/analysis/sam/.,Tue Jun 28 10:31:00 2011,SSRN_ID1874063_code1494485.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874063
http://www.sec.gov/litigation/investreport/34-44969.htm),Wed Jun 29 23:25:00 2011,SSRN_ID1874345_code707138.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874345
http://www.sec.gov/about/secpar.shtml,Wed Jun 29 23:25:00 2011,SSRN_ID1874345_code707138.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874345
http://www.sec.gov/rules/final/33-8400.htm.,Wed Jun 29 23:25:00 2011,SSRN_ID1874345_code707138.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874345
http://www.sec.gov/divisions/enforce/enforcementmanual.pdf.,Wed Jun 29 23:25:00 2011,SSRN_ID1874345_code707138.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874345
http://planningcommission.gov.in/reports/genrep/report_fr.htm,Thu Aug 25 12:15:00 2011,SSRN_ID1874597_code611293.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874597
http://www.federalreserve.gov/paymentsystems/pricing/frpaysys.htm,Wed Jun 29 22:34:00 2011,SSRN_ID1874795_code444041.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874795
http://www.federalreserve.gov/paymentsystems/fedwire/fedwirefundstrfann.pdf,Wed Jun 29 22:34:00 2011,SSRN_ID1874795_code444041.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874795
http://www.federalreserve.gov/monetarypolicy/files/fomcminutes20110126.pdf.,Mon Jul  4 08:58:00 2011,SSRN_ID1875893_code38987.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1875893
http://www.sec.gov/Archives/edgar/data/1498209/000119312511056174/ds1a.htm,Fri Jul  1 10:34:00 2011,SSRN_ID1875924_code835194.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1875924
http://www.treas.gov/tic/fpis.html.,Mon Oct 24 22:17:00 2011,SSRN_ID1876130_code587562.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1876130
"http://www.statistics.gov.lk/poverty/monthly_poverty/index.htm,",Fri Jul  1 04:43:00 2011,SSRN_ID1876324_code1444574.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1876324
http://www.ausaid.gov.au/publications/pdf/lead_by_example.pdf,Fri Jul  1 04:43:00 2011,SSRN_ID1876324_code1444574.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1876324
http://www.healthservices.gov.bc.ca/cdm/,Fri Jul  1 12:22:00 2011,SSRN_ID1876441_code907722.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1876441
http://www.irs.gov.,Sun Jul  3 14:51:00 2011,SSRN_ID1877287_code491457.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1877287
http://www.irs.gov/,Sun Jul  3 14:51:00 2011,SSRN_ID1877287_code491457.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1877287
http://www.ers.usda.gov/Data/macroeconomics/,Wed Jul  6 02:24:00 2011,SSRN_ID1878154_code1532085.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878154
http://tonto.eia.doe.gov/dnav/pet/,Wed Jul  6 02:24:00 2011,SSRN_ID1878154_code1532085.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878154
http://law.moj.gov.tw/Eng/LawClass/LawAll.aspx?PCode=J0080001,Wed Jul  6 01:54:00 2011,SSRN_ID1878204_code1582025.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878204
http://www.rba.gov.au/payments-system/reforms/review-card-,Wed Jul  6 16:32:00 2011,SSRN_ID1878735_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878735
http://www.rba.gov.au/publications/annual-reports/psb/2004/pdf/2004-psb-ann-report.pdf.,Wed Jul  6 16:32:00 2011,SSRN_ID1878735_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878735
http://www.rba.gov.au/media-,Wed Jul  6 16:32:00 2011,SSRN_ID1878735_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878735
http://www.rba.gov.au/paymentssystem/resources/statistics/rps.xls,Wed Jul  6 16:32:00 2011,SSRN_ID1878735_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878735
http://www.rba.gov.au/publications/bulletin/2008/may/3.html;,Wed Jul  6 16:32:00 2011,SSRN_ID1878735_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878735
http://www.rba.gov.au/publications/bulletin/2006/may/2.html.,Wed Jul  6 16:32:00 2011,SSRN_ID1878735_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878735
http://sec.gov/Archives/edgar/data/1490281/000104746911005613/a2203913zs-1.htm.,Wed Jul  6 16:27:00 2011,SSRN_ID1878825_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878825
http://www.federalreserve.gov/newsevents/press/other/20101208a.htm,Wed Jul  6 16:27:00 2011,SSRN_ID1878825_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878825
http://www.rba.gov.au/publications/annual-reports/psb/2004/pdf/2004-psb-ann-report.pdf.,Wed Jul  6 16:27:00 2011,SSRN_ID1878825_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878825
http://www.federalreserve.gov/newsevents/press/bcreg/bcreg20110629b1.pdf.,Wed Jul  6 16:27:00 2011,SSRN_ID1878825_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878825
http://www.federalreserve.gov/SECRS/2011/March/20110308/R-1404/R-,Wed Jul  6 16:27:00 2011,SSRN_ID1878825_code268756.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1878825
http://www.sec.gov/divisions/marketreg/ratingagency.htm#crareformact,Wed Jul  6 12:10:00 2011,SSRN_ID1879407_code1441050.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879407
http://www.sec.gov/divisions/marketreg/ratingagency/cra-reform-act-2006.pdf,Wed Jul  6 12:10:00 2011,SSRN_ID1879407_code1441050.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879407
http://www.sec.gov/news/studies/credratingreport0103.pdf,Wed Jul  6 12:10:00 2011,SSRN_ID1879407_code1441050.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879407
http://www.niehs.nih.gov/research/resources/bioethics/whatis.cfm,Wed Jul  6 12:10:00 2011,SSRN_ID1879407_code1441050.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879407
http://www.sec.gov/rules/proposed/2008/ic-28327.pdf,Wed Jul  6 12:10:00 2011,SSRN_ID1879407_code1441050.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879407
http://www.sec.gov/news/studies/2008/craexamination070808.pdf,Wed Jul  6 12:10:00 2011,SSRN_ID1879407_code1441050.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879407
http://www.legislation.gov.uk/ukpga/2010/24/introduction/enacted,Wed Jul  6 13:12:00 2011,SSRN_ID1879417_code535672.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879417
http://www.ftc.gov/opa/2010/03/news2010.shtm,Wed Jul  6 13:12:00 2011,SSRN_ID1879417_code535672.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879417
http://www.treasury.gov/resource-center/international/foreign-investment/,Thu Jul 28 09:56:00 2011,SSRN_ID1879420_code499289.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879420
http://www.treasury.gov/resource-center/international/foreign-investment/,Thu Jul 28 09:56:00 2011,SSRN_ID1879420_code499289.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879420
http://www.opm.gov/ses/performance/index.asp,Thu Jul 28 09:56:00 2011,SSRN_ID1879420_code499289.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879420
http://www.irs.gov/pub/irs-pdf/f990.pdf.,Thu Jul 28 09:56:00 2011,SSRN_ID1879420_code499289.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879420
https://www.cia.gov/library/,Thu Jul 28 09:56:00 2011,SSRN_ID1879420_code499289.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879420
http://www.sec.gov/divisions/corpfin/,Wed Jul  6 16:03:00 2011,SSRN_ID1879457_code1665700.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879457
http://www.fsa.gov.uk/Pages/About/Who/History/,Wed Jul  6 16:03:00 2011,SSRN_ID1879457_code1665700.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879457
http://www.sec.gov/rules/other/2008/34-58592.pdf>.,Wed Jul  6 16:03:00 2011,SSRN_ID1879457_code1665700.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879457
http://www.osc.gov.,Wed Jul  6 16:03:00 2011,SSRN_ID1879457_code1665700.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879457
http://financecommission.dot.gov/,Thu Jul  7 10:00:00 2011,SSRN_ID1879620_code1680338.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879620
http://www.indigenousjustice.gov.au/briefs/brief005.pdf,Fri Feb 22 10:37:00 2013,SSRN_ID1879951_code1228657.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1879951
http://www.incometaxindia.gov.in/publications/7_Tax_Benefits_for_Pensioners,Sat Feb  4 20:00:00 2012,SSRN_ID1880008_code1604352.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1880008
http://www.uscourts.gov/bankruptcycourts/bankruptcybasics/,Sun Jul 10 13:18:00 2011,SSRN_ID1881040_code1332876.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1881040
http://www.sec.gov/answers/ponzi.htm),Sun Jul 10 14:42:00 2011,SSRN_ID1881123_code1332876.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1881123
http://www.ornl.gov/sci/techresources/Human,Fri Jul  8 13:31:00 2011,SSRN_ID1881683_code376361.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1881683
http://www.whitehouse.gov/news/releases/2002/07/20020730-1.html.,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://a257.g.akamaitech.net/7/257/2422/12feb20041500/edocket.access.gpo.gov/cfr_2004/aprqtr/pdf/17cfr240.10A-,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://www.sec.gov/rules/proposed/s72102/cleary1.htm.,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://www.sec.gov/news/speech/spch061003et.htm.,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://www.sec.gov/rules/proposed/s74902/deloitte1.htm.,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://www.export.gov/safeharbor/sh_overview.html,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://enzi.senate.gov/,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
http://www.sec.gov/rules/proposed/s70203/dcstuckey1.htm.,Mon Jul 11 19:24:00 2011,SSRN_ID1883589_code1681521.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883589
"http://www.fsa.gov.uk/pubs/other/turner_review.pdf,",Wed Jul 13 20:32:00 2011,SSRN_ID1884267_code1197060.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1884267
http://www.irs.gov/pub/irs-soi/10databk.pdf,Wed Jul 13 21:00:00 2011,SSRN_ID1884281_code572410.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1884281
http://www.hmce.gov.uk,Wed Aug 10 17:24:00 2011,SSRN_ID1884826_code1687739.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1884826
http://www.ustreas.gov/tic/shl2004r.pdf.,Wed Jul 13 09:17:00 2011,SSRN_ID1884846_code456443.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1884846
http://www.comlaw.gov.au/Details/,Sat Jul 16 00:20:00 2011,SSRN_ID1885230_code1520888.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1885230
http://climatecommission.govspace.gov.au/files/2011/05/4108-CC-Science-Update-PRINT-C,Sat Jul 16 00:20:00 2011,SSRN_ID1885230_code1520888.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1885230
http://www.supremecourt.gov/opinions/12pdf/11-697_4g15.pdf,Tue Jun  3 20:04:00 2014,SSRN_ID1885809_code1104609.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1885809
http://www.bea.gov/national/FA2004/SelectTable.asp,Sat Jul 16 14:38:00 2011,SSRN_ID1886482_code1576592.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1886482
http://www.sec.gov/news/speech/speecharchive/1998/spch220.txt.,Fri Jul 15 12:52:00 2011,SSRN_ID1886489_code385638.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1886489
http://www.cbo.gov/sites/default/files/cbofiles/ftpdocs/120xx/doc,Fri Sep 14 12:43:00 2012,SSRN_ID1888397_code515373.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1888397
http://www.whitehouse.gov/the-press-office/2011/01/25/remarks-presi,Fri Sep 14 12:43:00 2012,SSRN_ID1888397_code515373.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1888397
http://www.whitehouse.gov/the_press_office/Remarks-By-The-President-On-International-,Fri Sep 14 12:43:00 2012,SSRN_ID1888397_code515373.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1888397
http://www.treasury.gov/resource-center/tax-policy/Documents/,Fri Sep 14 12:43:00 2012,SSRN_ID1888397_code515373.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1888397
http://www.whitehouse.gov/files/documents/budget_2012.pdf,Fri Sep 14 12:43:00 2012,SSRN_ID1888397_code515373.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1888397
http://www.archives.gov/,Thu Jul 21 23:06:00 2011,SSRN_ID1891885_code237591.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1891885
http://www.ssa.gov/history/fdrstate.html.,Thu Jul 21 23:06:00 2011,SSRN_ID1891885_code237591.pdf,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1891885
